id,predictions
3034160,616.9949
3034162,1219.9116
3034164,174.90356
3034166,214.5517
3034168,577.12836
3034169,1513.3392
3034171,141.68713
3034174,201.11386
3034176,667.00397
3034177,213.1784
3034180,1250.4899
3034182,228.54837
3034185,217.2977
3034187,525.08484
3034190,1578.9271
3034191,2159.3733
3034192,208.98352
3034193,808.08887
3034194,236.39917
3034196,247.28635
3034197,297.1424
3034198,219.08145
3034200,204.62009
3034201,215.71042
3034202,1797.7854
3034203,281.38113
3034204,241.2153
3034206,203.40305
3034207,2595.6338
3034210,593.6124
3034211,218.65955
3034212,2188.7002
3034213,465.32468
3034215,237.68323
3034216,775.2466
3034217,679.91345
3034218,721.4072
3034221,291.7896
3034222,306.31552
3034224,244.82211
3034225,203.77655
3034227,1414.5492
3034228,206.58167
3034229,228.73917
3034231,2143.2324
3034232,324.41122
3034233,192.64365
3034234,273.51743
3034235,264.61798
3034236,353.13977
3034238,2337.937
3034241,1233.7446
3034243,204.85645
3034244,236.88544
3034246,314.39032
3034247,555.6862
3034248,216.93698
3034249,615.70984
3034250,267.2583
3034251,207.2963
3034255,238.38898
3034259,493.37616
3034262,2182.4348
3034263,124.28024
3034264,236.3783
3034265,532.3256
3034267,234.10648
3034270,242.33908
3034273,1282.971
3034274,760.1961
3034276,239.91748
3034283,1543.1431
3034284,733.12384
3034287,216.8165
3034288,208.5014
3034290,381.6688
3034291,213.10507
3034292,2553.2537
3034298,241.06512
3034299,422.54456
3034301,239.80746
3034302,320.32883
3034303,2094.8774
3034306,1577.0513
3034307,1039.4486
3034309,259.39886
3034311,756.19293
3034313,247.22238
3034314,236.6665
3034315,1096.4652
3034317,415.70914
3034320,209.83026
3034322,1358.5078
3034323,1348.7847
3034324,238.56091
3034327,242.32214
3034328,404.95343
3034329,378.1778
3034330,220.27594
3034331,463.79337
3034332,552.5646
3034333,294.4905
3034334,215.97208
3034335,239.17654
3034338,337.7709
3034340,332.12534
3034343,236.61108
3034344,448.88638
3034345,253.01746
3034346,1001.08466
3034347,500.16684
3034349,249.81662
3034351,371.42474
3034352,227.97745
3034353,514.3898
3034356,97.21274
3034357,234.56018
3034361,238.88708
3034364,228.23819
3034365,192.8641
3034368,2270.0315
3034370,595.0223
3034371,229.06638
3034373,205.54837
3034375,208.08832
3034378,232.35056
3034379,406.9263
3034381,871.69604
3034386,403.97897
3034389,210.29709
3034391,414.04358
3034392,254.20828
3034393,1517.9379
3034394,2248.1328
3034395,233.94406
3034396,232.88416
3034397,514.3633
3034398,90.78903
3034399,234.43304
3034400,1500.6913
3034403,653.3835
3034404,257.77106
3034405,245.99734
3034406,235.64111
3034407,236.83762
3034409,329.4155
3034410,460.2189
3034412,221.58734
3034413,215.38617
3034417,300.8672
3034418,222.16284
3034421,217.29114
3034422,236.88464
3034424,1018.697
3034426,287.6479
3034427,71.270294
3034429,1261.4554
3034431,630.37067
3034432,412.4366
3034433,206.03088
3034434,242.32101
3034435,349.98068
3034437,2258.3132
3034438,583.98553
3034439,594.28143
3034440,458.7701
3034441,236.51208
3034443,242.15134
3034444,2616.0496
3034445,266.0707
3034447,298.15152
3034448,223.24002
3034450,1055.3436
3034452,224.65338
3034456,483.31226
3034458,2591.2588
3034459,384.4938
3034460,293.48257
3034461,858.58734
3034463,2440.5635
3034464,217.29266
3034466,208.90259
3034470,2129.3901
3034471,359.80063
3034473,339.7312
3034474,91.963715
3034480,506.44614
3034481,1468.2268
3034482,286.22928
3034483,1213.6006
3034484,200.26648
3034485,299.35275
3034486,165.45932
3034487,199.2507
3034489,238.4859
3034490,219.03827
3034491,511.49524
3034492,299.10593
3034493,1029.6062
3034494,1238.7528
3034495,520.0222
3034496,235.32336
3034497,1945.9076
3034500,228.9613
3034501,231.47134
3034503,209.13351
3034506,205.91501
3034508,439.60016
3034509,255.10434
3034514,249.96097
3034516,578.6199
3034521,236.45468
3034522,2147.987
3034523,287.97226
3034524,363.3763
3034525,1067.611
3034526,661.6476
3034529,578.1849
3034530,343.4264
3034533,205.75339
3034534,236.79309
3034535,346.53348
3034536,235.34445
3034538,2158.872
3034542,499.6586
3034543,586.89954
3034544,239.44226
3034545,382.60095
3034546,1130.9517
3034547,1162.7302
3034551,241.10965
3034552,332.5313
3034553,272.687
3034554,1368.1622
3034555,303.30728
3034556,756.6136
3034558,142.10156
3034560,2154.084
3034561,271.47076
3034563,1004.94836
3034565,2533.3843
3034566,1629.5907
3034568,499.30252
3034569,588.6369
3034570,184.69498
3034571,2590.9185
3034574,649.75415
3034575,2326.5298
3034578,883.6358
3034579,1209.6472
3034580,1579.4912
3034581,736.5009
3034582,385.50018
3034583,239.69638
3034584,1801.9612
3034585,484.6885
3034586,203.73904
3034587,513.88727
3034590,431.1712
3034592,272.37476
3034593,1750.8647
3034594,2274.6577
3034595,2108.3606
3034597,426.11676
3034598,400.92007
3034600,227.2944
3034601,214.05807
3034602,2311.6292
3034604,239.12112
3034606,224.03589
3034613,606.69366
3034614,240.04688
3034615,290.88217
3034617,173.80725
3034618,1657.8228
3034619,415.73294
3034620,296.9629
3034622,246.77664
3034624,951.08636
3034625,247.09802
3034626,255.73334
3034628,221.08069
3034631,259.8693
3034632,1211.4888
3034633,226.69858
3034634,238.67365
3034635,409.29498
3034636,341.86975
3034637,1414.5687
3034639,584.7355
3034640,240.74374
3034641,330.67532
3034643,237.96838
3034644,471.07477
3034645,536.60376
3034646,1023.3283
3034648,2242.2478
3034649,573.59937
3034653,235.32559
3034654,726.2364
3034655,241.46582
3034656,893.32654
3034661,1207.1879
3034662,946.6234
3034665,1517.1709
3034668,2300.4785
3034670,138.7001
3034671,246.94418
3034672,36.92599
3034673,578.10455
3034676,200.30725
3034679,584.2621
3034680,512.64545
3034681,404.72888
3034682,168.6333
3034683,489.7721
3034685,314.61865
3034686,272.1091
3034688,215.77505
3034690,1711.483
3034691,1561.2961
3034692,150.15381
3034693,182.06812
3034696,866.788
3034701,158.65805
3034703,242.39322
3034704,392.7651
3034705,227.94705
3034708,255.6058
3034710,258.411
3034711,307.93835
3034715,237.49979
3034716,206.36792
3034717,234.38202
3034719,314.23083
3034720,241.97879
3034722,208.78864
3034723,274.62448
3034725,2003.61
3034727,212.34253
3034729,1139.4375
3034732,294.4763
3034735,574.442
3034736,400.54224
3034737,469.6855
3034738,559.2437
3034740,221.79068
3034741,1791.2712
3034742,397.3425
3034743,237.55215
3034744,111.022
3034745,335.2208
3034746,202.77246
3034748,211.16037
3034750,237.62607
3034752,284.88068
3034754,183.60675
3034755,368.41785
3034757,1591.6674
3034762,369.08038
3034763,356.55215
3034764,220.45856
3034767,2587.496
3034768,302.11765
3034769,498.4309
3034771,1518.8651
3034772,1670.1553
3034773,384.78146
3034775,506.24753
3034776,303.1088
3034777,292.69672
3034778,1185.3744
3034779,237.4267
3034780,407.8117
3034781,409.97693
3034783,368.06332
3034784,242.5203
3034785,1166.3682
3034788,245.92905
3034789,715.748
3034793,302.90826
3034794,2352.7139
3034795,1187.916
3034796,214.155
3034797,239.09378
3034798,415.3909
3034800,238.03186
3034801,234.03769
3034802,1998.7997
3034804,392.72714
3034805,387.96936
3034806,460.72974
3034807,236.3269
3034811,503.27502
3034812,223.96121
3034814,209.496
3034815,777.9625
3034816,238.65854
3034820,2599.67
3034823,218.15979
3034825,253.57562
3034826,220.69965
3034827,1616.4403
3034828,2359.5837
3034829,3.4012127
3034831,760.9642
3034832,240.74518
3034833,324.03384
3034834,200.7078
3034836,397.98917
3034837,163.27136
3034839,2214.8945
3034840,1129.7854
3034841,426.08792
3034842,480.09058
3034845,227.50198
3034848,242.45224
3034849,211.89435
3034850,297.8819
3034851,513.42004
3034853,279.7417
3034854,343.92395
3034855,2363.177
3034856,283.26343
3034859,152.90982
3034860,239.98361
3034861,2599.5105
3034863,1350.8683
3034864,239.60547
3034865,1231.5105
3034866,1700.6637
3034868,454.14853
3034869,138.72833
3034870,256.22705
3034871,241.85123
3034873,219.39282
3034874,235.35031
3034875,135.96222
3034879,252.0104
3034880,240.54407
3034881,211.77927
3034884,287.3393
3034885,254.49438
3034887,2648.4841
3034889,2590.7659
3034892,293.87048
3034894,559.05304
3034895,200.72882
3034896,220.98898
3034902,244.79532
3034903,757.42737
3034904,415.25598
3034905,588.9652
3034906,450.58887
3034908,220.53796
3034909,263.53647
3034914,239.59628
3034915,2113.5403
3034916,418.5727
3034917,283.2807
3034920,423.2823
3034921,210.61404
3034922,298.78223
3034923,239.35022
3034925,2062.7556
3034926,496.72452
3034927,221.28946
3034929,352.19418
3034932,1391.4662
3034933,102.7186
3034934,255.68527
3034936,237.53073
3034938,721.74097
3034942,239.8623
3034943,913.3252
3034947,422.4123
3034948,2372.7705
3034950,251.63156
3034952,236.27603
3034953,216.0892
3034954,231.19885
3034958,298.00323
3034959,283.39194
3034960,241.51962
3034961,2251.7195
3034963,388.76285
3034965,282.1298
3034966,260.4168
3034967,952.6555
3034968,241.64252
3034969,1510.8284
3034970,1517.4291
3034971,240.20511
3034972,369.35568
3034973,1600.1743
3034975,186.69525
3034976,385.43005
3034979,240.18399
3034980,312.5137
3034981,147.08472
3034982,196.88916
3034983,261.01605
3034984,190.2864
3034985,1584.8016
3034986,267.5559
3034987,671.01526
3034989,241.24304
3034990,291.55756
3034991,625.94354
3034993,234.8183
3034997,1462.778
3034999,242.88013
3035000,484.4367
3035001,203.13571
3035002,2240.7886
3035003,920.4343
3035005,234.7297
3035009,216.57892
3035010,305.362
3035011,528.4991
3035013,204.48367
3035014,216.8851
3035015,1086.3921
3035016,1784.9191
3035017,301.88202
3035020,1051.3816
3035021,511.6581
3035022,1638.0367
3035024,212.01422
3035025,587.89514
3035028,864.98157
3035030,364.8975
3035032,346.7842
3035034,205.7326
3035035,333.0704
3035039,527.00397
3035046,589.9297
3035049,237.43326
3035050,235.69165
3035054,261.65005
3035055,294.89023
3035057,375.83096
3035059,545.0617
3035060,196.72531
3035061,228.88693
3035062,2585.6628
3035063,238.17117
3035064,236.82172
3035065,410.1956
3035067,207.89194
3035069,504.77225
3035070,469.349
3035071,2251.944
3035072,292.07138
3035073,244.83194
3035074,599.95874
3035075,583.45374
3035076,234.10104
3035077,1617.9602
3035078,1619.734
3035079,2237.851
3035080,710.28845
3035081,942.9319
3035083,225.8883
3035084,1738.4354
3035085,245.27887
3035086,418.71902
3035087,680.1425
3035090,391.71722
3035091,411.40765
3035092,155.45456
3035093,228.27338
3035095,2350.615
3035097,2596.2625
3035099,248.7088
3035100,418.68542
3035101,1412.3728
3035102,267.90527
3035104,397.0178
3035105,1569.8357
3035107,274.45242
3035108,54.756557
3035109,242.50974
3035110,423.07816
3035111,239.535
3035113,2212.604
3035114,973.0633
3035121,260.77496
3035123,417.95065
3035126,227.17462
3035127,285.40292
3035128,238.43216
3035129,2285.3577
3035130,179.69455
3035132,870.55615
3035133,2365.245
3035134,2565.094
3035135,319.90997
3035137,236.52863
3035140,219.07114
3035141,321.92313
3035142,377.45734
3035143,227.33694
3035144,1317.7311
3035145,1888.7354
3035146,569.92065
3035147,216.63016
3035154,2567.995
3035155,242.6507
3035156,203.15051
3035158,277.61884
3035159,587.95734
3035160,237.34412
3035163,346.50955
3035164,101.14316
3035165,581.8026
3035166,236.8396
3035168,303.9457
3035169,280.31494
3035171,214.93414
3035172,184.50668
3035173,228.06406
3035174,242.66614
3035175,235.13849
3035176,624.87006
3035177,148.49393
3035178,243.43506
3035181,83.17557
3035183,479.41574
3035184,201.19748
3035186,2585.0735
3035187,232.03702
3035189,151.21649
3035192,237.05502
3035195,29.695219
3035197,137.99097
3035198,162.66861
3035199,230.38339
3035201,327.3688
3035203,238.9324
3035205,169.79456
3035206,2589.7424
3035210,708.2628
3035213,1848.7788
3035214,444.54712
3035215,476.0952
3035216,324.25446
3035220,2285.07
3035221,748.8814
3035222,892.82916
3035223,1654.3632
3035224,281.45627
3035226,326.59778
3035227,246.0203
3035229,243.33319
3035230,172.52008
3035233,350.11346
3035238,257.83334
3035239,241.42319
3035240,45.51254
3035241,543.9905
3035242,241.79846
3035243,420.34732
3035245,547.7233
3035248,327.9957
3035249,2145.2554
3035250,231.45169
3035251,153.42062
3035252,1896.1193
3035253,242.71683
3035254,740.4488
3035255,248.22455
3035256,2214.844
3035258,544.0817
3035262,1076.6011
3035263,235.51718
3035264,480.8071
3035265,2592.6316
3035267,1242.2349
3035268,573.5223
3035271,729.82855
3035272,741.6488
3035273,238.79968
3035274,237.94919
3035279,240.51361
3035280,1958.939
3035281,235.31287
3035286,2590.118
3035287,677.37506
3035288,243.24701
3035289,581.8829
3035290,1726.5731
3035292,511.59998
3035293,506.93414
3035295,241.98068
3035296,298.51578
3035297,583.36505
3035299,227.64886
3035300,420.323
3035307,514.9464
3035309,243.02884
3035310,585.20575
3035312,598.96313
3035313,216.57202
3035314,220.27411
3035316,252.88504
3035317,238.20667
3035318,1071.574
3035319,306.2281
3035320,237.23886
3035321,235.09091
3035323,504.1205
3035325,2603.4785
3035326,200.99557
3035327,1587.2844
3035330,398.52454
3035335,225.34216
3035336,425.99106
3035337,2144.1602
3035339,1430.0288
3035341,2143.3977
3035342,210.4108
3035343,234.81287
3035344,2248.984
3035345,163.65897
3035347,1188.3657
3035353,107.45816
3035355,1883.4746
3035357,383.59872
3035358,235.4249
3035359,2569.263
3035361,237.43286
3035362,1087.6829
3035367,2590.876
3035370,141.8464
3035371,779.9593
3035373,230.16437
3035374,260.28397
3035375,240.87296
3035377,1256.1489
3035378,588.4644
3035379,201.23715
3035380,2587.5874
3035381,209.19055
3035383,238.54651
3035384,513.47235
3035385,474.82892
3035387,589.4292
3035388,474.55096
3035389,956.45526
3035390,2273.7537
3035393,230.42911
3035397,263.1205
3035398,243.24612
3035401,400.7261
3035402,223.66919
3035403,179.14673
3035404,1401.5464
3035405,243.66913
3035407,2356.6057
3035409,2300.5989
3035411,280.77917
3035412,197.56195
3035414,804.84204
3035415,243.28146
3035416,348.64743
3035417,241.21472
3035418,397.03848
3035419,214.5476
3035420,118.035
3035421,242.72067
3035422,271.1443
3035425,304.1262
3035428,238.34021
3035429,239.21277
3035430,364.35382
3035431,2586.7615
3035432,412.99213
3035433,314.77896
3035434,89.38718
3035435,286.51883
3035436,582.14667
3035437,308.66577
3035438,204.15247
3035439,325.53714
3035444,237.50171
3035445,522.8362
3035446,1998.8611
3035447,210.86154
3035449,332.69418
3035450,367.46823
3035453,221.50201
3035456,278.23322
3035457,154.24072
3035458,216.1543
3035460,1920.1638
3035461,359.39844
3035462,371.25934
3035463,205.62689
3035465,275.8515
3035466,209.8424
3035467,1764.1996
3035468,259.45108
3035471,485.32422
3035472,320.4361
3035473,261.03378
3035474,237.94958
3035475,1585.8434
3035476,241.5972
3035478,2058.8765
3035480,248.71002
3035481,2584.4028
3035485,584.2501
3035487,236.4122
3035490,275.7149
3035491,448.2482
3035494,222.48892
3035497,990.3534
3035498,582.4223
3035499,442.90192
3035500,175.08469
3035501,2410.8098
3035503,1389.3939
3035504,237.29364
3035511,577.32214
3035514,238.7341
3035515,321.85825
3035516,533.1492
3035517,242.10199
3035519,527.085
3035522,203.45047
3035523,207.60272
3035525,1783.9033
3035526,214.9638
3035528,170.90732
3035529,2136.669
3035531,243.74588
3035532,248.20224
3035536,1656.8403
3035538,590.4834
3035539,409.48547
3035541,216.78226
3035542,236.54831
3035544,2127.2551
3035545,507.11438
3035546,2587.207
3035547,1065.7954
3035548,429.07443
3035549,120.013885
3035552,257.99118
3035553,236.9108
3035554,586.5676
3035557,869.9765
3035559,1882.9694
3035562,2204.4478
3035563,207.98221
3035564,253.8945
3035565,275.85492
3035569,82.09689
3035573,2227.881
3035574,213.50232
3035575,1899.2582
3035576,1075.9806
3035577,1781.4086
3035579,406.84708
3035580,229.93045
3035581,268.48413
3035582,2335.607
3035583,128.86148
3035585,247.99274
3035586,287.72003
3035588,2560.0122
3035592,487.23798
3035593,295.3379
3035594,237.91608
3035598,2363.0027
3035599,1596.4739
3035600,241.82211
3035601,779.8226
3035603,2175.171
3035604,143.00629
3035605,2324.7544
3035606,165.75943
3035608,1072.1898
3035610,236.49689
3035611,203.33826
3035621,213.70392
3035623,2084.8328
3035624,2413.331
3035625,1881.5779
3035626,751.5789
3035627,1664.1616
3035628,580.2014
3035631,234.92017
3035632,515.16235
3035634,354.5376
3035635,248.25854
3035637,236.61621
3035641,2098.8472
3035642,274.7505
3035643,302.66357
3035644,246.40875
3035647,240.64252
3035649,348.2105
3035651,469.71198
3035655,507.38553
3035656,274.37296
3035657,503.3601
3035658,252.85266
3035660,576.86224
3035661,305.52652
3035662,229.01514
3035663,255.28442
3035664,213.3635
3035665,454.99533
3035666,212.28079
3035667,552.8839
3035669,294.7691
3035674,205.54037
3035677,2337.104
3035678,240.23935
3035681,231.98865
3035682,647.5978
3035683,239.70358
3035684,2310.7988
3035685,222.16339
3035687,1849.0453
3035688,1195.432
3035691,237.54193
3035692,236.99945
3035693,340.16995
3035695,230.6387
3035696,303.74802
3035697,242.46774
3035698,1812.4968
3035699,358.10846
3035701,890.25555
3035703,592.51465
3035707,282.77182
3035711,2115.7803
3035712,238.81592
3035715,231.34598
3035717,381.4
3035718,348.7333
3035722,511.5519
3035723,475.5391
3035724,2593.3425
3035726,250.66711
3035728,555.3061
3035729,371.9057
3035730,576.218
3035731,125.94705
3035732,828.00446
3035733,303.2726
3035734,523.0153
3035736,238.18869
3035740,354.08612
3035743,297.00497
3035745,1134.2534
3035747,113.6293
3035748,410.30496
3035749,959.7698
3035752,142.33188
3035753,213.99185
3035754,491.27808
3035755,2356.5925
3035756,506.39227
3035757,375.8515
3035758,219.88245
3035759,215.48062
3035760,205.96506
3035761,1389.8925
3035764,288.2185
3035767,444.55908
3035768,237.18219
3035770,248.68936
3035771,393.94983
3035773,238.83319
3035775,266.0886
3035776,224.74582
3035777,2351.251
3035780,114.0499
3035782,1287.314
3035783,2109.6555
3035784,238.34644
3035785,252.59583
3035786,236.79779
3035787,271.8358
3035788,521.91614
3035792,409.90396
3035794,2590.6768
3035795,336.82153
3035796,233.5936
3035802,512.8192
3035803,313.63693
3035805,237.918
3035806,1745.6876
3035808,1320.6875
3035811,1960.2909
3035812,508.9643
3035813,2602.8674
3035815,774.4406
3035817,237.0827
3035818,1209.8219
3035819,200.2345
3035821,131.38257
3035822,233.22528
3035823,1202.4045
3035828,227.07361
3035829,237.54266
3035830,274.8132
3035832,242.23651
3035834,359.67987
3035836,384.38245
3035837,1600.8156
3035839,416.56073
3035840,1369.4751
3035843,588.0001
3035844,576.6396
3035845,332.89017
3035846,805.7388
3035847,2331.1196
3035849,409.36353
3035850,242.80655
3035851,2595.9707
3035852,328.69098
3035853,868.4534
3035854,963.0294
3035855,470.82233
3035856,2301.9397
3035857,245.67044
3035858,328.86633
3035859,140.79266
3035861,641.0737
3035862,741.6404
3035863,334.71198
3035864,638.94946
3035865,56.687405
3035866,712.37213
3035867,622.9754
3035873,1742.9047
3035875,554.83746
3035878,288.99957
3035879,233.55328
3035881,1959.2762
3035882,251.17847
3035883,1008.6926
3035884,235.72485
3035885,243.78812
3035886,139.40088
3035887,2625.572
3035888,394.45712
3035889,2175.8992
3035890,231.69989
3035891,241.5812
3035893,374.26947
3035896,216.12265
3035898,392.26675
3035900,2097.616
3035901,293.68042
3035904,249.34412
3035905,1615.0397
3035908,239.3818
3035909,864.09
3035910,209.09457
3035912,300.19223
3035913,463.00546
3035914,292.63538
3035917,236.41708
3035918,1926.3616
3035920,298.51236
3035921,161.15146
3035922,407.78284
3035923,2146.6362
3035924,319.66602
3035925,680.30115
3035926,296.01398
3035927,235.78073
3035928,237.7089
3035929,236.58789
3035930,281.9267
3035933,2599.601
3035935,488.20825
3035936,342.82385
3035938,216.47617
3035941,1137.5436
3035945,821.9975
3035947,420.59576
3035948,517.8591
3035950,160.29266
3035953,241.01282
3035954,219.80206
3035955,1325.5184
3035956,238.5091
3035957,1364.6633
3035960,2355.35
3035962,480.38583
3035966,237.08878
3035968,656.83765
3035973,297.91998
3035974,240.33856
3035980,344.9164
3035981,2588.2786
3035982,348.32666
3035985,238.30807
3035986,305.84946
3035989,780.72064
3035991,624.4739
3035992,125.24094
3035993,238.35507
3035995,221.21494
3035996,1000.0924
3035998,245.37546
3036000,264.5402
3036003,1257.2153
3036008,355.10214
3036009,573.04535
3036010,2579.6514
3036018,216.93579
3036019,237.75089
3036021,267.92303
3036023,408.61514
3036024,2236.7886
3036027,313.72104
3036028,230.57193
3036032,161.39792
3036033,104.74338
3036034,107.877045
3036035,2233.7786
3036036,266.27206
3036037,259.21976
3036038,735.65814
3036039,220.25876
3036040,478.60733
3036041,264.8558
3036042,260.07663
3036044,599.2046
3036045,489.72345
3036046,706.3319
3036047,509.65176
3036048,297.92877
3036050,257.13055
3036051,324.87793
3036052,1217.1487
3036056,210.43228
3036058,394.13687
3036059,423.9536
3036060,340.84167
3036062,2228.5806
3036063,313.98383
3036067,312.415
3036068,573.9173
3036070,323.02878
3036072,227.288
3036075,486.7597
3036076,1918.5645
3036079,250.51398
3036080,514.8274
3036086,1884.467
3036088,994.81036
3036090,461.87915
3036093,570.2431
3036094,429.1301
3036095,1034.464
3036098,219.08545
3036099,2081.8208
3036100,370.5458
3036101,2614.63
3036102,447.4138
3036104,138.39774
3036105,134.57758
3036110,321.77945
3036114,278.56183
3036116,201.98203
3036117,266.08823
3036119,506.95764
3036120,2596.7769
3036121,288.33072
3036126,728.47943
3036130,258.68094
3036135,206.5488
3036136,211.51395
3036137,227.47223
3036138,264.1989
3036139,288.52454
3036141,1698.1057
3036143,329.171
3036146,238.82333
3036147,229.92438
3036148,242.09991
3036151,840.9281
3036152,370.38858
3036153,2162.2268
3036155,221.79611
3036159,282.5181
3036161,203.3046
3036162,231.7897
3036163,2595.91
3036164,575.7121
3036166,501.92532
3036168,281.06915
3036169,1343.8562
3036170,88.473236
3036171,351.23367
3036174,222.00403
3036176,214.25623
3036178,541.76605
3036179,159.91315
3036180,333.4825
3036185,262.63562
3036186,327.1029
3036189,502.93558
3036190,303.479
3036191,592.0295
3036195,216.21198
3036197,2283.241
3036198,232.13242
3036202,1696.4366
3036203,231.59137
3036204,240.40607
3036205,350.90863
3036208,345.2953
3036209,444.19516
3036213,2584.1648
3036214,386.97888
3036217,1803.6184
3036218,343.0439
3036220,351.65424
3036222,338.62836
3036223,238.66876
3036224,385.442
3036225,2336.6082
3036228,229.99924
3036233,237.22952
3036234,802.6606
3036237,238.7409
3036239,198.2298
3036240,412.49997
3036241,311.17783
3036243,2274.8662
3036244,441.0632
3036245,274.40274
3036246,2295.9292
3036249,2220.5686
3036253,335.7373
3036254,132.68924
3036255,246.00461
3036256,376.7945
3036257,1566.9294
3036258,236.36926
3036260,378.74008
3036261,300.10867
3036263,230.37811
3036265,188.33228
3036266,352.26746
3036267,199.2395
3036268,167.26172
3036270,235.025
3036271,193.37509
3036273,233.77606
3036278,1398.939
3036279,243.17496
3036280,2340.4724
3036281,394.17166
3036282,363.88864
3036285,233.83554
3036286,229.70016
3036287,1494.557
3036293,218.95157
3036296,771.8664
3036297,345.7705
3036299,201.58469
3036300,223.94666
3036302,376.77515
3036303,82.251495
3036304,368.17285
3036306,277.409
3036307,1553.1802
3036309,316.34592
3036311,283.3457
3036314,1930.0991
3036316,259.45587
3036318,568.5066
3036319,216.29489
3036322,112.90927
3036323,235.78665
3036326,236.72159
3036330,227.42218
3036333,386.94968
3036334,502.51196
3036340,217.67746
3036341,578.40314
3036342,2030.1415
3036344,319.5494
3036345,576.6363
3036346,239.78403
3036347,2085.8328
3036350,225.76334
3036351,2146.508
3036352,1090.0945
3036354,953.7446
